number,user_id,created_at,updated_at,closed_at,milestone_number,state
12839,1696302,2016-04-09,2016-07-06,2016-07-06,40,closed
12838,4370169,2016-04-09,2016-04-09,2016-04-09,,closed
12837,824529,2016-04-09,2016-04-09,2016-04-09,,closed
12830,1377457,2016-04-08,2016-04-08,2016-04-08,33,closed
12829,5126549,2016-04-08,2016-04-08,2016-04-08,,closed
12828,1217238,2016-04-08,2021-04-23,,,open
12827,1224492,2016-04-08,2021-04-23,,,open
12826,209902,2016-04-08,2020-05-11,,,open
12825,3187951,2016-04-08,2016-04-08,2016-04-08,,closed
12824,826871,2016-04-08,2016-05-20,2016-05-20,40,closed
12823,13064792,2016-04-07,2020-03-30,2016-04-07,,closed
12822,1150402,2016-04-07,2019-04-23,2016-04-07,,closed
12821,15664307,2016-04-07,2016-08-06,2016-08-06,40,closed
12820,18323233,2016-04-07,2016-04-08,2016-04-07,,closed
12819,18323233,2016-04-07,2016-04-07,2016-04-07,,closed
12818,6526066,2016-04-06,2016-04-06,2016-04-06,,closed
12817,379413,2016-04-06,2016-07-20,2016-07-20,40,closed
12816,478375,2016-04-06,2020-05-07,,,open
12815,953992,2016-04-06,2017-11-21,2017-11-21,53,closed
12814,949444,2016-04-06,2016-07-19,2016-07-19,40,closed
12813,1197350,2016-04-06,2018-07-08,2018-07-08,55,closed
12811,9273653,2016-04-06,2016-05-20,2016-05-20,40,closed
12809,8282510,2016-04-05,2016-04-22,2016-04-22,38,closed
12808,1923000,2016-04-05,2016-04-06,2016-04-05,,closed
12807,478375,2016-04-05,2016-11-18,2016-11-18,45,closed
12806,478375,2016-04-05,2018-03-04,2018-03-04,53,closed
12805,478375,2016-04-05,2018-03-04,2018-03-04,53,closed
12801,5488440,2016-04-05,2016-04-05,2016-04-05,,closed
12800,6398777,2016-04-05,2016-04-11,2016-04-11,38,closed
12799,959031,2016-04-05,2019-04-03,2016-04-05,33,closed
12797,1696302,2016-04-04,2016-04-09,2016-04-09,38,closed
12795,8282510,2016-04-04,2016-04-04,2016-04-04,33,closed
12794,9273653,2016-04-04,2016-04-28,2016-04-28,38,closed
12793,6398777,2016-04-04,2016-04-04,2016-04-04,33,closed
12792,953992,2016-04-04,2016-04-05,2016-04-05,38,closed
12788,217352,2016-04-03,2016-05-31,2016-05-31,,closed
12785,9273653,2016-04-03,2016-04-14,2016-04-14,38,closed
12784,953992,2016-04-03,2016-04-03,2016-04-03,38,closed
12782,9390695,2016-04-03,2016-04-03,2016-04-03,33,closed
12775,7806858,2016-04-02,2016-04-22,2016-04-22,38,closed
12774,5635139,2016-04-02,2016-04-13,2016-04-13,38,closed
12772,1696302,2016-04-02,2016-04-03,2016-04-03,38,closed
12770,5635139,2016-04-01,2016-04-13,2016-04-13,38,closed
12769,5635139,2016-04-01,2016-04-03,2016-04-03,38,closed
12768,12091011,2016-04-01,2016-04-03,2016-04-03,38,closed
12767,7870949,2016-04-01,2016-04-01,2016-04-01,,closed
12766,7870949,2016-04-01,2016-12-16,2016-12-16,39,closed
12765,5402606,2016-04-01,2016-04-01,2016-04-01,,closed
12764,953992,2016-04-01,2021-04-23,2021-04-23,,closed
12761,5911007,2016-04-01,2016-04-01,2016-04-01,,closed
12760,5635139,2016-03-31,2016-03-31,2016-03-31,,closed
12759,1696302,2016-03-31,2016-07-15,2016-07-15,40,closed
12758,1696302,2016-03-31,2017-03-29,2017-03-29,39,closed
12756,18185949,2016-03-31,2017-11-25,2017-11-25,53,closed
12755,1224492,2016-03-31,2020-04-17,,32,open
12754,2077159,2016-03-31,2020-01-04,2020-01-04,16,closed
12751,5126549,2016-03-30,2016-03-30,2016-03-30,,closed
12749,335370,2016-03-30,2016-04-11,2016-04-11,38,closed
12747,1696302,2016-03-30,2017-03-20,2017-03-20,39,closed
12746,810545,2016-03-30,2016-03-30,2016-03-30,,closed
12744,13655536,2016-03-30,2016-03-30,2016-03-30,,closed
12741,1696302,2016-03-30,2016-04-03,2016-04-03,38,closed
12738,5126549,2016-03-29,2016-04-26,2016-04-26,38,closed
12737,953992,2016-03-29,2016-05-18,2016-05-18,40,closed
12735,13655536,2016-03-29,2016-03-29,2016-03-29,33,closed
12734,953992,2016-03-29,2016-04-26,2016-04-26,38,closed
12733,263189,2016-03-29,2016-03-30,2016-03-29,33,closed
12732,953992,2016-03-29,2022-01-15,2022-01-15,32,closed
12730,953992,2016-03-29,2016-03-29,2016-03-29,38,closed
12729,67612,2016-03-29,2016-04-05,2016-04-05,38,closed
12727,780341,2016-03-29,2016-03-31,2016-03-31,38,closed
12726,1086932,2016-03-28,2016-03-29,2016-03-29,,closed
12725,18127540,2016-03-28,2016-03-31,2016-03-31,38,closed
12724,1213264,2016-03-28,2019-12-20,2019-12-20,16,closed
12723,2783717,2016-03-28,2016-04-17,2016-04-17,38,closed
12722,1593648,2016-03-28,2016-03-29,,,open
12720,50109,2016-03-26,2016-03-26,2016-03-26,,closed
12716,3327244,2016-03-25,2016-04-06,2016-04-06,38,closed
12715,832092,2016-03-25,2016-03-25,2016-03-25,,closed
12712,1667488,2016-03-24,2016-03-24,2016-03-24,,closed
12710,1393288,2016-03-24,2021-04-23,,32,open
12709,18052831,2016-03-24,2016-03-26,2016-03-24,,closed
12708,18048812,2016-03-24,2016-03-24,2016-03-24,,closed
12706,953992,2016-03-23,2016-03-26,2016-03-26,38,closed
12705,16725757,2016-03-23,2016-03-23,2016-03-23,,closed
12704,611122,2016-03-23,2016-03-23,2016-03-23,,closed
12703,11060902,2016-03-23,2016-03-23,2016-03-23,,closed
12701,15413911,2016-03-23,2016-04-03,2016-04-03,38,closed
12700,953992,2016-03-23,2017-05-22,2017-05-22,46,closed
12699,6721528,2016-03-23,2016-06-11,2016-06-11,40,closed
12697,6981114,2016-03-22,2017-01-29,2017-01-29,39,closed
12695,537223,2016-03-22,2016-04-10,2016-04-10,38,closed
12694,7441788,2016-03-22,2021-04-23,,32,open
12693,18012503,2016-03-22,2021-04-23,,32,open
12691,12408997,2016-03-22,2021-04-23,,32,open
12690,12408997,2016-03-22,2018-03-26,2018-03-26,33,closed
12689,10137,2016-03-22,2020-04-16,2019-12-24,16,closed
12688,953992,2016-03-22,2016-12-13,2016-12-13,39,closed
12687,953992,2016-03-22,2016-05-01,2016-05-01,38,closed
12686,10709573,2016-03-22,2021-11-28,,,open
12685,3895165,2016-03-22,2016-07-05,2016-07-05,40,closed
12684,10988803,2016-03-21,2016-06-29,2016-06-29,40,closed
12683,43654,2016-03-21,2017-05-23,2016-03-21,,closed
12681,977721,2016-03-21,2016-03-21,2016-03-21,,closed
12680,17974278,2016-03-21,2016-03-21,2016-03-21,,closed
12679,14302923,2016-03-21,2021-01-22,2021-01-22,80,closed
12678,953992,2016-03-20,2016-04-06,2016-04-06,38,closed
12677,342294,2016-03-20,2018-02-11,2018-02-11,53,closed
12670,31004,2016-03-19,2016-05-13,2016-03-20,,closed
12669,1322974,2016-03-19,2016-04-26,2016-04-26,38,closed
12667,3802821,2016-03-18,2019-10-21,,32,open
12666,812050,2016-03-18,2016-08-31,2016-08-31,40,closed
12665,953992,2016-03-18,2016-11-18,2016-11-18,39,closed
12663,3869734,2016-03-17,2019-12-03,2016-03-23,38,closed
12662,9273653,2016-03-17,2016-11-26,2016-11-26,39,closed
12661,2676612,2016-03-17,2016-11-23,2016-11-23,45,closed
12660,5107186,2016-03-17,2019-07-12,2019-07-12,61,closed
12659,832092,2016-03-17,2016-04-22,2016-04-22,38,closed
12657,2418513,2016-03-17,2016-03-17,2016-03-17,,closed
12655,743508,2016-03-17,2016-04-01,2016-04-01,38,closed
12654,4349929,2016-03-17,2019-08-30,2016-04-22,38,closed
12653,953992,2016-03-17,2021-09-19,2021-09-19,32,closed
12652,12854767,2016-03-17,2021-05-12,2021-05-12,80,closed
12651,953992,2016-03-17,2016-12-14,2016-12-14,39,closed
12649,7367411,2016-03-17,2021-05-22,,32,open
12648,8753876,2016-03-16,2021-04-23,,32,open
12647,4437442,2016-03-16,2016-04-22,2016-04-22,38,closed
12646,537223,2016-03-16,2016-03-18,2016-03-18,,closed
12645,8815664,2016-03-16,2016-03-16,2016-03-16,33,closed
12644,9273653,2016-03-16,2016-05-01,2016-05-01,38,closed
12642,953992,2016-03-16,2016-04-17,2016-04-17,38,closed
12641,953992,2016-03-16,2016-07-25,2016-07-25,40,closed
12640,953992,2016-03-16,2021-04-23,,,open
12639,17823530,2016-03-16,2019-08-26,2019-08-26,,closed
12634,953992,2016-03-15,2021-04-23,2021-04-23,,closed
12631,1696302,2016-03-15,2016-03-31,2016-03-31,38,closed
12628,59575,2016-03-14,2016-03-15,2016-03-15,,closed
12627,2466729,2016-03-14,2016-03-15,2016-03-14,,closed
12625,3781609,2016-03-14,2016-03-14,2016-03-14,,closed
12624,7441788,2016-03-14,2016-03-17,2016-03-17,38,closed
12623,1312546,2016-03-14,2016-03-17,2016-03-17,38,closed
12622,329591,2016-03-14,2016-03-25,2016-03-25,,closed
12621,2022241,2016-03-14,2016-03-14,2016-03-14,,closed
12620,1696302,2016-03-14,2016-03-17,2016-03-17,38,closed
12619,1696302,2016-03-14,2018-07-02,2018-07-02,55,closed
12618,11424941,2016-03-14,2021-01-27,2017-05-22,33,closed
12617,438648,2016-03-14,2016-04-10,2016-04-10,38,closed
12611,1879063,2016-03-13,2017-03-23,2017-03-23,39,closed
12610,4370169,2016-03-13,2016-03-25,2016-03-25,38,closed
12609,17525899,2016-03-13,2016-03-17,2016-03-14,33,closed
12601,1696302,2016-03-12,2018-06-28,2018-06-28,55,closed
12600,4383303,2016-03-12,2016-05-30,2016-03-17,38,closed
12599,7174515,2016-03-11,2016-05-23,2016-05-23,40,closed
12597,4463692,2016-03-11,2016-03-11,2016-03-11,,closed
12596,8962826,2016-03-11,2016-03-11,2016-03-11,,closed
12593,5416242,2016-03-11,2016-03-11,2016-03-11,,closed
12592,1252899,2016-03-11,2016-03-11,2016-03-11,,closed
12591,6342379,2016-03-11,2016-03-17,2016-03-17,38,closed
12588,953992,2016-03-11,2017-04-16,2017-04-16,39,closed
12587,953992,2016-03-10,2016-03-11,2016-03-11,38,closed
12585,1020496,2016-03-10,2021-09-23,,,open
12584,448023,2016-03-10,2016-03-10,2016-03-10,,closed
12583,36718,2016-03-10,2016-08-13,2016-08-13,33,closed
12577,9683693,2016-03-09,2016-03-16,2016-03-16,38,closed
12575,5488440,2016-03-09,2016-05-17,2016-05-17,,closed
12574,1924092,2016-03-09,2016-03-16,2016-03-16,32,closed
12572,8962826,2016-03-09,2016-03-11,2016-03-11,36,closed
12571,5488440,2016-03-09,2016-03-10,2016-03-10,36,closed
12570,438648,2016-03-09,2016-03-09,2016-03-09,,closed
12569,9683693,2016-03-09,2016-04-25,2016-04-25,38,closed
12565,9099192,2016-03-09,2017-07-15,2017-07-15,46,closed
12564,1377457,2016-03-08,2016-04-03,2016-04-03,38,closed
12562,953992,2016-03-08,2019-10-21,,32,open
12558,9683693,2016-03-08,2016-03-12,2016-03-12,38,closed
12556,8020702,2016-03-07,2016-03-07,2016-03-07,,closed
12554,5065456,2016-03-07,2016-04-27,2016-04-27,38,closed
12553,239185,2016-03-07,2016-12-04,2016-12-04,45,closed
12552,6547340,2016-03-07,2021-04-23,,,open
12550,1439047,2016-03-07,2020-02-27,2020-02-27,32,closed
12548,1696302,2016-03-06,2017-04-15,2017-04-15,39,closed
12546,8426290,2016-03-06,2016-08-21,2016-08-21,40,closed
12543,8616972,2016-03-06,2016-03-06,2016-03-06,36,closed
12542,9475632,2016-03-06,2016-03-06,2016-03-06,,closed
12541,10709573,2016-03-06,2017-01-24,2017-01-24,39,closed
12538,953992,2016-03-06,2016-03-07,2016-03-07,38,closed
12537,953992,2016-03-06,2019-07-01,2019-07-01,61,closed
12536,953992,2016-03-05,2020-01-26,,32,open
12535,953992,2016-03-05,2019-07-15,2019-07-15,61,closed
12534,10107101,2016-03-05,2018-01-05,2018-01-05,53,closed
12533,1696302,2016-03-05,2016-04-29,2016-04-29,38,closed
12529,2648874,2016-03-05,2016-11-18,2016-11-18,45,closed
12528,10504477,2016-03-04,2016-03-04,2016-03-04,33,closed
12527,3383837,2016-03-04,2016-04-20,2016-04-20,38,closed
12521,1312546,2016-03-03,2016-06-23,2016-06-23,40,closed
12520,10272606,2016-03-03,2021-08-09,,32,open
12519,15443994,2016-03-03,2021-11-28,2021-11-28,32,closed
12518,1224492,2016-03-03,2016-03-03,2016-03-03,,closed
12516,7092405,2016-03-02,2016-03-03,2016-03-03,,closed
12515,315810,2016-03-02,2016-03-03,2016-03-03,,closed
12513,4443076,2016-03-02,2021-05-17,2020-01-01,16,closed
12510,16737006,2016-03-02,2016-03-02,2016-03-02,,closed
12509,8200858,2016-03-02,2019-10-21,,32,open
12508,17494238,2016-03-02,2017-03-09,2017-03-09,39,closed
12507,3272567,2016-03-02,2016-03-02,2016-03-02,,closed
12503,953992,2016-03-01,2016-08-11,2016-07-13,40,closed
12502,1150402,2016-03-01,2016-03-01,2016-03-01,,closed
12501,10881376,2016-03-01,2016-03-10,2016-03-01,33,closed
12500,306380,2016-03-01,2019-12-11,2019-12-11,32,closed
12499,5497186,2016-03-01,2022-01-01,,32,open
12497,13544845,2016-02-29,2017-02-06,2016-03-01,33,closed
12495,5113861,2016-02-29,2018-08-12,2016-03-03,,closed
12494,8209940,2016-02-29,2016-03-08,2016-03-03,36,closed
12493,8209940,2016-02-29,2016-04-13,2016-04-13,38,closed
12489,980054,2016-02-28,2016-06-28,2016-03-03,36,closed
12486,953992,2016-02-27,2016-04-26,2016-04-26,38,closed
12485,616139,2016-02-27,2016-03-11,2016-03-11,,closed
12484,46313,2016-02-27,2016-04-26,2016-04-26,33,closed
12480,1017726,2016-02-27,2017-08-07,2017-08-06,33,closed
12478,4218171,2016-02-27,2016-02-27,2016-02-27,33,closed
12475,4218171,2016-02-27,2016-02-27,2016-02-27,33,closed
12473,2790092,2016-02-26,2020-07-15,2016-04-18,38,closed
12470,2790092,2016-02-26,2016-02-27,2016-02-27,,closed
12467,16540200,2016-02-26,2016-04-06,2016-04-06,38,closed
12466,6819104,2016-02-26,2016-02-26,2016-02-26,,closed
12464,972196,2016-02-26,2016-02-27,2016-02-27,,closed
12460,37696,2016-02-26,2021-04-23,,,open
12457,713139,2016-02-26,2021-04-23,2021-04-23,32,closed
12455,16588610,2016-02-26,2019-10-16,2019-10-16,32,closed
12454,16588610,2016-02-26,2021-04-23,,,open
12453,10137,2016-02-26,2016-06-06,2016-06-06,40,closed
12452,16588610,2016-02-26,2021-04-23,,,open
12451,16588610,2016-02-26,2016-02-26,2016-02-26,,closed
12450,16588610,2016-02-26,2021-04-23,,,open
12448,1020496,2016-02-25,2016-03-08,2016-03-08,36,closed
12447,4218171,2016-02-25,2016-02-25,2016-02-25,,closed
12446,13064792,2016-02-25,2016-02-25,2016-02-25,,closed
12445,10137,2016-02-25,2016-02-25,2016-02-25,,closed
12444,8947004,2016-02-25,2016-02-25,2016-02-25,,closed
12443,504681,2016-02-25,2016-08-21,2016-08-21,,closed
12441,3758548,2016-02-24,2016-02-25,2016-02-25,,closed
12440,51059,2016-02-24,2016-02-24,2016-02-24,,closed
12438,10709573,2016-02-24,2017-03-22,2017-03-22,20,closed
12437,1224492,2016-02-24,2018-10-26,2018-10-26,32,closed
12436,953992,2016-02-24,2016-04-25,2016-04-25,40,closed
12435,31695,2016-02-24,2016-02-24,2016-02-24,33,closed
12434,953992,2016-02-24,2018-07-06,2017-07-11,33,closed
12433,17442238,2016-02-24,2018-07-06,2017-07-11,33,closed
12432,9273653,2016-02-23,2016-11-27,2016-11-27,32,closed
12430,3237925,2016-02-23,2020-05-13,,,open
12429,9273653,2016-02-23,2016-11-15,2016-11-15,,closed
12427,4974928,2016-02-23,2016-02-23,2016-02-23,,closed
12426,1312546,2016-02-23,2021-04-23,,32,open
12425,1224492,2016-02-23,2018-01-13,2018-01-13,53,closed
12424,1560652,2016-02-23,2016-08-05,2016-08-05,40,closed
12423,5447842,2016-02-23,2019-06-19,2019-06-19,61,closed
12422,10137,2016-02-23,2016-11-11,2016-11-11,33,closed
12420,16898718,2016-02-22,2016-02-23,2016-02-22,,closed
12416,1224492,2016-02-22,2017-04-17,2017-04-17,39,closed
12415,1593648,2016-02-22,2016-02-22,2016-02-22,,closed
12412,5635139,2016-02-22,2020-05-18,2020-05-18,,closed
12411,1252925,2016-02-22,2016-03-23,2016-03-23,38,closed
12409,12200702,2016-02-21,2016-02-23,2016-02-23,36,closed
12408,8209940,2016-02-21,2016-02-22,2016-02-22,,closed
12406,953992,2016-02-21,2016-02-22,2016-02-22,36,closed
12405,1020496,2016-02-21,2017-05-20,2017-05-20,32,closed
12401,953992,2016-02-20,2018-09-07,2017-10-04,16,closed
12398,3209516,2016-02-19,2016-04-30,2016-04-30,33,closed
12397,371039,2016-02-19,2017-01-25,2017-01-25,39,closed
12396,12200702,2016-02-19,2018-05-30,2018-05-13,53,closed
12394,674200,2016-02-19,2016-02-19,2016-02-19,36,closed
12393,6398777,2016-02-19,2016-02-26,2016-02-26,36,closed
12392,9683693,2016-02-19,2017-10-13,2017-10-13,46,closed
12390,953992,2016-02-19,2016-02-21,2016-02-21,36,closed
12388,10360673,2016-02-19,2016-05-30,2016-05-30,40,closed
12387,295428,2016-02-19,2021-06-22,2016-02-19,,closed
12386,953992,2016-02-18,2016-03-02,2016-03-02,36,closed
12383,8426290,2016-02-18,2016-02-18,2016-02-18,,closed
12382,5107186,2016-02-18,2016-02-18,2016-02-18,,closed
12381,76883,2016-02-18,2016-02-18,2016-02-18,,closed
12380,109167,2016-02-18,2021-01-27,2021-01-27,80,closed
12379,51059,2016-02-18,2021-04-23,,32,open
12378,51059,2016-02-18,2016-02-18,2016-02-18,,closed
12377,51059,2016-02-18,2021-04-23,,32,open
12375,953992,2016-02-18,2017-02-17,2017-02-17,33,closed
12374,5356340,2016-02-17,2021-04-23,,,open
12373,10360673,2016-02-17,2016-03-06,2016-03-06,36,closed
12371,953992,2016-02-17,2019-06-28,2019-06-28,32,closed
12369,1224492,2016-02-17,2016-02-22,2016-02-17,,closed
12363,953992,2016-02-17,2016-04-26,2016-04-26,38,closed
12358,1017726,2016-02-16,2016-02-17,2016-02-17,36,closed
12357,194201,2016-02-16,2016-02-17,2016-02-16,,closed
12355,1518637,2016-02-16,2020-01-27,2016-09-22,,closed
12354,1017726,2016-02-16,2019-05-22,,32,open
12353,5635139,2016-02-16,2020-04-10,,32,open
12352,1017726,2016-02-16,2016-02-17,2016-02-17,36,closed
12351,964251,2016-02-16,2021-04-23,,32,open
12348,6588385,2016-02-16,2016-02-16,2016-02-16,36,closed
12347,10137,2016-02-16,2016-02-16,2016-02-16,,closed
12346,1685045,2016-02-16,2016-02-16,2016-02-16,,closed
12344,7280549,2016-02-16,2016-03-06,2016-03-06,36,closed
12343,4789270,2016-02-16,2019-10-21,,32,open
12341,1903672,2016-02-16,2021-04-23,,32,open
12340,2281358,2016-02-16,2016-02-16,2016-02-16,,closed
12338,709020,2016-02-16,2016-02-16,2016-02-16,36,closed
12337,709020,2016-02-15,2020-04-04,2020-04-04,32,closed
12336,1224492,2016-02-15,2016-02-18,2016-02-18,36,closed
12334,953992,2016-02-15,2016-02-17,2016-02-17,36,closed
12333,953992,2016-02-15,2016-03-08,2016-03-08,36,closed
12332,2783717,2016-02-15,2016-02-15,2016-02-15,36,closed
12328,4377312,2016-02-15,2016-02-15,2016-02-15,,closed
12322,953992,2016-02-13,2016-02-15,2016-02-15,36,closed
12321,953992,2016-02-13,2016-08-15,2016-08-15,40,closed
12319,1020496,2016-02-13,2021-12-30,,32,open
12313,1224492,2016-02-12,2016-02-13,2016-02-12,,closed
12312,3237939,2016-02-12,2019-04-24,2019-04-24,,closed
12311,953992,2016-02-12,2016-02-13,2016-02-13,36,closed
12309,1224492,2016-02-12,2016-06-14,2016-06-14,40,closed
12305,17189726,2016-02-12,2016-02-15,2016-02-12,,closed
12304,234227,2016-02-12,2016-02-12,2016-02-12,,closed
12303,8649250,2016-02-12,2020-04-19,2020-04-19,32,closed
12301,2565833,2016-02-11,2016-02-14,2016-02-14,36,closed
12298,1220356,2016-02-11,2016-05-13,2016-05-13,33,closed
12293,10709573,2016-02-11,2016-02-12,2016-02-12,38,closed
12292,1272468,2016-02-11,2016-02-27,2016-02-27,36,closed
12290,10137,2016-02-11,2016-02-12,2016-02-12,36,closed
12288,1224492,2016-02-11,2016-02-12,2016-02-12,36,closed
12286,2110529,2016-02-10,2019-10-22,,,open
12285,4275603,2016-02-10,2016-04-18,2016-04-18,38,closed
12283,953992,2016-02-10,2017-04-12,2017-04-12,39,closed
12282,4443076,2016-02-10,2016-02-10,2016-02-10,33,closed
12280,3237939,2016-02-10,2016-02-10,2016-02-10,,closed
12279,8660305,2016-02-10,2021-04-23,,,open
12278,5648645,2016-02-10,2017-12-01,2016-02-23,36,closed
12273,1678881,2016-02-09,2016-02-10,2016-02-09,,closed
12272,10709573,2016-02-09,2021-04-23,,32,open
12266,1224492,2016-02-09,2016-02-09,2016-02-09,,closed
12265,361447,2016-02-09,2020-10-02,2016-02-09,33,closed
12264,5210848,2016-02-08,2016-02-09,2016-02-08,33,closed
12262,6295582,2016-02-08,2016-02-09,2016-02-09,,closed
12261,1224492,2016-02-08,2020-01-04,2020-01-04,16,closed
12259,8282510,2016-02-08,2016-07-21,2016-07-21,,closed
12258,1224492,2016-02-08,2016-09-27,2016-09-27,40,closed
12257,53390,2016-02-08,2019-08-22,,,open
12255,484028,2016-02-08,2022-01-09,,32,open
12254,3209516,2016-02-07,2016-02-08,2016-02-08,,closed
12250,10107101,2016-02-07,2016-02-07,2016-02-07,,closed
12245,953992,2016-02-06,2016-03-12,2016-03-12,36,closed
12244,1020496,2016-02-06,2016-02-12,2016-02-12,36,closed
12242,1170234,2016-02-06,2018-11-01,2018-11-01,55,closed
12240,9929982,2016-02-06,2016-02-06,2016-02-06,,closed
12238,335380,2016-02-05,2016-03-17,2016-03-17,38,closed
12237,9059396,2016-02-05,2016-08-21,2016-08-21,,closed
12236,953992,2016-02-05,2019-10-29,,32,open
12235,953992,2016-02-05,2016-09-28,2016-09-28,40,closed
12232,16807224,2016-02-04,2016-02-08,2016-02-08,36,closed
12231,8660305,2016-02-04,2016-02-10,2016-02-05,,closed
12230,1763549,2016-02-04,2016-02-05,2016-02-05,,closed
12229,8558931,2016-02-04,2017-08-07,2016-02-05,,closed
12228,2783717,2016-02-03,2019-10-21,,32,open
12226,5635139,2016-02-03,2016-02-03,2016-02-03,,closed
12225,1924092,2016-02-03,2017-02-03,2017-02-03,33,closed
12224,222586,2016-02-03,2018-01-08,2016-08-21,40,closed
12223,8855640,2016-02-03,2017-02-24,2017-02-24,39,closed
12222,2807270,2016-02-03,2019-05-18,2019-05-18,61,closed
12221,1224492,2016-02-03,2016-02-11,2016-02-11,36,closed
12220,1080837,2016-02-03,2016-02-03,2016-02-03,,closed
12218,9929982,2016-02-03,2016-02-24,2016-02-24,36,closed
12217,662606,2016-02-03,2016-02-13,2016-02-13,36,closed
12214,2701562,2016-02-03,2016-02-03,2016-02-03,,closed
12213,5488440,2016-02-02,2020-01-02,2020-01-02,16,closed
12212,5488440,2016-02-02,2016-02-02,2016-02-02,,closed
12211,1422705,2016-02-02,2016-04-30,2016-04-30,38,closed
12210,8947004,2016-02-02,2021-04-23,,32,open
12206,953992,2016-02-02,2018-11-14,2018-11-14,55,closed
12203,8660305,2016-02-02,2016-03-20,2016-03-20,38,closed
12202,11219513,2016-02-02,2016-02-12,2016-02-12,36,closed
12201,6563045,2016-02-02,2016-02-02,2016-02-02,,closed
12200,1906943,2016-02-02,2016-06-24,2016-06-24,33,closed
12199,837725,2016-02-01,2016-02-01,2016-02-01,33,closed
12196,953992,2016-02-01,2016-02-01,2016-02-01,36,closed
